DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 280615164444 , 206.833695 , 0.208486 , 0.003520 , 214.727905 , 18.380737 , 0.866004 , 34.677085 , 29.139398 , 23.371657 , 21.994502 , 1.827180 , 34.537924 , 28.845341 , 49.200491 , 23.007287 , 0.886196 , 34.105494 , 28.686511 , 23.361386 , 22.696215 , 1.769449 , 33.954702 , 28.529527 , 46.397597 , 22.197610 , 1.812518 , 34.607642 , 28.781267 , 48.695766 , 23.946356 , 1.824069 , 34.377979 , 28.536546 , 48.338734 , 22.862707 , 1.887936 , 35.210682 , 29.452810 , 51.990973 , 23.793214, 1.856454 , 34.751430 , 29.149376 , 50.869016 , 22.002628 , 1.825144 , 34.491739 , 28.825959 , 48.921530 , 22.996355 , 1.730507 , 34.659738 , 29.174780 , 46.717908 , 23.556149 , 1.518549 , 40.762742 , 66.147288 , 24.675193 , 22.466231 , 250.692395
 280615164544 , 203.192182 , 0.129135 , 0.002849 , 210.465484 , 18.453979 , 0.849783 , 34.660535 , 29.029243 , 22.948966 , 21.994744 , 1.795352 , 34.512505 , 29.033794 , 48.289857 , 22.871898 , 0.870062 , 34.083681 , 28.518509 , 22.912387 , 22.679963 , 1.736823 , 33.933213 , 28.695583 , 45.500383 , 22.105319 , 1.781342 , 34.591888 , 28.858885 , 47.797413 , 23.377517 , 1.791964 , 34.359380 , 28.735935 , 47.453201 , 22.525854 , 1.856179 , 35.191826 , 29.496869 , 51.058010 , 23.650521, 1.822752 , 34.732208 , 29.327077 , 49.962283 , 21.854662 , 1.793721 , 34.474449 , 28.673455 , 48.041561 , 22.999064 , 1.701313 , 34.643018 , 29.110420 , 45.882496 , 23.394253 , 1.522240 , 40.642634 , 66.405446 , 24.540624 , 22.385225 , 247.876396
 280615164643 , 199.676752 , 0.105971 , 0.002664 , 206.600773 , 18.046570 , 0.835342 , 34.681753 , 29.097218 , 22.571824 , 21.291627 , 1.764556 , 34.532718 , 28.961266 , 47.487350 , 22.390851 , 0.854993 , 34.107260 , 28.531608 , 22.542621 , 22.057432 , 1.706935 , 33.955713 , 28.690716 , 44.770416 , 21.880879 , 1.750190 , 34.611274 , 28.862752 , 47.009033 , 23.072539 , 1.760254 , 34.379771 , 28.652020 , 46.653486 , 22.132842 , 1.823481 , 35.211133 , 29.580296 , 50.228842 , 23.218329, 1.790827 , 34.745476 , 29.001782 , 49.130882 , 21.401622 , 1.762533 , 34.493660 , 28.801584 , 47.254700 , 22.431676 , 1.670548 , 34.664415 , 29.061944 , 45.116991 , 22.953886 , 1.525963 , 40.522290 , 66.662949 , 24.168092 , 22.050985 , 243.030257
 280615164743 , 196.391896 , 0.073876 , 0.002087 , 202.708128 , 17.973328 , 0.821825 , 34.667771 , 29.142063 , 22.192060 , 21.201900 , 1.735884 , 34.519942 , 29.171491 , 46.777693 , 22.326325 , 0.840751 , 34.091406 , 28.661989 , 22.143580 , 22.019219 , 1.677971 , 33.941516 , 28.714075 , 43.996131 , 21.772771 , 1.722189 , 34.594988 , 28.852439 , 46.237899 , 23.248367 , 1.731566 , 34.363653 , 28.835032 , 45.873500 , 22.396704 , 1.793506 , 35.199189 , 29.554265 , 49.389667 , 23.131213, 1.760974 , 34.729850 , 29.018079 , 48.310687 , 21.485642 , 1.732513 , 34.477270 , 28.869006 , 46.464991 , 22.503603 , 1.643533 , 34.650953 , 29.199018 , 44.353192 , 22.916447 , 1.529717 , 40.401713 , 66.919801 , 24.023847 , 21.960734 , 239.624862
 280615164843 , 193.473848 , 0.163587 , 0.002539 , 199.645815 , 17.945862 , 0.810293 , 34.657385 , 29.145578 , 21.852731 , 21.160591 , 1.709150 , 34.504693 , 28.848870 , 46.006511 , 22.344512 , 0.828409 , 34.076382 , 28.696107 , 21.828253 , 22.103094 , 1.653959 , 33.925496 , 28.665486 , 43.372350 , 21.748779 , 1.695658 , 34.588573 , 28.942027 , 45.536505 , 22.862659 , 1.705450 , 34.354568 , 28.793811 , 45.164159 , 22.038277 , 1.766794 , 35.188501 , 29.536145 , 48.651979 , 23.087728, 1.732721 , 34.719546 , 29.156281 , 47.611995 , 21.301156 , 1.706469 , 34.468085 , 28.713006 , 45.768544 , 22.201867 , 1.619081 , 34.639504 , 28.971088 , 43.689508 , 22.777236 , 1.533441 , 40.282921 , 67.171741 , 23.917782 , 21.895421 , 237.070815
 280615164942 , 191.281178 , 0.091750 , 0.002543 , 197.948753 , 17.973328 , 0.800320 , 34.649753 , 29.141382 , 21.610317 , 21.156673 , 1.689318 , 34.495528 , 28.466710 , 45.494553 , 22.211541 , 0.819316 , 34.068161 , 28.514853 , 21.577478 , 21.967898 , 1.635631 , 33.917450 , 28.515228 , 42.872318 , 21.690686 , 1.676346 , 34.584116 , 28.910538 , 45.009192 , 22.191564 , 1.686755 , 34.346380 , 28.748081 , 44.641908 , 21.819980 , 1.746826 , 35.176122 , 29.528787 , 48.090860 , 23.000902, 1.714622 , 34.712484 , 29.236569 , 47.043345 , 21.222554 , 1.688002 , 34.463497 , 28.672627 , 45.254550 , 22.193402 , 1.600582 , 34.632260 , 29.073160 , 43.186095 , 22.680882 , 1.537261 , 40.161890 , 67.427315 , 23.862664 , 21.752144 , 233.861886
 280615165042 , 189.589906 , 0.123131 , 0.003079 , 195.140426 , 18.023682 , 0.793116 , 34.648177 , 29.156236 , 21.411663 , 21.057755 , 1.675222 , 34.490660 , 28.988895 , 45.045142 , 22.077748 , 0.811760 , 34.065757 , 28.538767 , 21.365776 , 21.901630 , 1.620088 , 33.916006 , 28.688021 , 42.447142 , 21.441528 , 1.661592 , 34.574798 , 29.020565 , 44.591639 , 22.892117 , 1.670642 , 34.341282 , 28.612363 , 44.245341 , 22.119734 , 1.730435 , 35.171205 , 29.560428 , 47.649182 , 22.955918, 1.699683 , 34.705799 , 29.204619 , 46.612119 , 21.146660 , 1.672967 , 34.457279 , 28.776473 , 44.831440 , 22.266442 , 1.585909 , 34.630840 , 29.062471 , 42.782707 , 22.552700 , 1.541113 , 40.040634 , 67.682251 , 23.812610 , 21.687782 , 229.146723
 280615165142 , 188.344404 , 0.086281 , 0.002481 , 193.645685 , 18.138123 , 0.787787 , 34.639302 , 29.186511 , 21.313657 , 21.223667 , 1.668808 , 34.480675 , 28.822667 , 44.713286 , 22.157318 , 0.806368 , 34.054256 , 28.559329 , 21.273670 , 22.038761 , 1.610054 , 33.903406 , 28.416403 , 42.242394 , 21.623499 , 1.651058 , 34.560761 , 28.863856 , 44.400389 , 22.941455 , 1.659813 , 34.327600 , 28.466341 , 44.024482 , 22.129940 , 1.719654 , 35.163059 , 29.647442 , 47.431168 , 22.820818, 1.688019 , 34.697219 , 29.106009 , 46.404944 , 21.171329 , 1.661317 , 34.443691 , 28.815841 , 44.633399 , 22.192725 , 1.574560 , 34.621427 , 29.204212 , 42.595113 , 22.644507 , 1.544934 , 39.921184 , 67.932321 , 23.741021 , 21.651820 , 226.527189
 280615165241 , 187.387269 , 0.088753 , 0.002502 , 192.685476 , 17.987061 , 0.784096 , 34.637725 , 29.111959 , 21.146920 , 21.202722 , 1.653985 , 34.474244 , 28.967873 , 44.485609 , 22.111656 , 0.801949 , 34.048129 , 28.546078 , 21.111303 , 21.925283 , 1.601744 , 33.898244 , 28.572202 , 41.950053 , 21.656826 , 1.643225 , 34.561872 , 28.959336 , 44.053801 , 22.723351 , 1.650270 , 34.328415 , 28.699959 , 43.696226 , 21.819497 , 1.709465 , 35.160331 , 29.475438 , 47.096002 , 22.909724, 1.680955 , 34.696473 , 29.100853 , 46.089749 , 21.134955 , 1.653559 , 34.445208 , 28.892737 , 44.291172 , 22.146773 , 1.567187 , 34.619911 , 29.018210 , 42.262237 , 22.469502 , 1.548853 , 39.799493 , 68.186006 , 23.762320 , 21.572442 , 226.723654
 280615165341 , 186.349081 , 0.078018 , 0.002538 , 191.502608 , 18.023682 , 0.779790 , 34.632751 , 29.124828 , 21.031808 , 21.186905 , 1.646886 , 34.468870 , 29.080719 , 44.219860 , 22.045871 , 0.797494 , 34.044513 , 28.542879 , 20.983127 , 21.882766 , 1.593029 , 33.893435 , 28.374927 , 41.680608 , 21.489125 , 1.633988 , 34.549834 , 28.798024 , 43.786808 , 22.939472 , 1.643125 , 34.318904 , 28.597641 , 43.430815 , 21.989036 , 1.700257 , 35.153662 , 29.423836 , 46.825905 , 22.820915, 1.670020 , 34.689115 , 29.272293 , 45.803638 , 21.128521 , 1.643857 , 34.435283 , 28.761756 , 44.030842 , 22.013318 , 1.559014 , 34.615251 , 29.172672 , 42.032128 , 22.556279 , 1.552806 , 39.677586 , 68.439066 , 23.716025 , 21.585971 , 227.247561
 280615165441 , 185.033229 , 0.125104 , 0.002905 , 189.977639 , 17.808533 , 0.774169 , 34.631442 , 29.188098 , 20.877653 , 20.938279 , 1.633734 , 34.469885 , 29.030640 , 43.913429 , 21.942987 , 0.791739 , 34.044341 , 28.539528 , 20.844157 , 21.796762 , 1.580662 , 33.894503 , 28.535143 , 41.400750 , 21.396640 , 1.620722 , 34.543838 , 28.937423 , 43.470690 , 22.982715 , 1.629276 , 34.314593 , 28.689009 , 43.120391 , 22.040744 , 1.688123 , 35.151003 , 29.598048 , 46.481281 , 22.780961, 1.658130 , 34.683719 , 29.165028 , 45.500821 , 21.175344 , 1.632386 , 34.429214 , 28.719353 , 43.713874 , 22.226439 , 1.546834 , 34.612746 , 29.000294 , 41.726181 , 22.384805 , 1.556793 , 39.555466 , 68.691507 , 23.614581 , 21.508337 , 224.235096
 280615165541 , 183.378249 , 0.094863 , 0.002683 , 188.227974 , 17.822266 , 0.766737 , 34.632815 , 29.252162 , 20.679113 , 20.800713 , 1.618341 , 34.472483 , 28.889564 , 43.518029 , 21.905500 , 0.784488 , 34.046365 , 28.487132 , 20.643590 , 21.704568 , 1.566464 , 33.896317 , 28.657101 , 41.018574 , 21.342562 , 1.605659 , 34.533079 , 28.873616 , 43.037028 , 23.008642 , 1.615561 , 34.309400 , 28.823990 , 42.705635 , 22.128343 , 1.672303 , 35.152908 , 29.578732 , 46.063321 , 22.599232, 1.642586 , 34.682287 , 28.983275 , 45.042656 , 21.043969 , 1.616808 , 34.422089 , 28.869282 , 43.292586 , 22.026910 , 1.533139 , 34.615092 , 29.082042 , 41.339797 , 22.417213 , 1.560747 , 39.435178 , 68.939141 , 23.502158 , 21.402008 , 221.026166
 280615165640 , 181.352470 , 0.090543 , 0.002625 , 186.333504 , 17.845154 , 0.758355 , 34.618410 , 29.162076 , 20.446675 , 20.781945 , 1.600926 , 34.454142 , 29.082671 , 43.107910 , 21.769385 , 0.776051 , 34.029158 , 28.491245 , 20.410813 , 21.618710 , 1.549459 , 33.878878 , 28.565539 , 40.559522 , 21.194741 , 1.588201 , 34.515358 , 28.802720 , 42.558913 , 22.629706 , 1.598814 , 34.295968 , 28.749553 , 42.229649 , 21.937908 , 1.653909 , 35.138253 , 29.390539 , 45.541876 , 22.603586, 1.624533 , 34.666882 , 29.162818 , 44.557586 , 20.908580 , 1.598823 , 34.408381 , 28.759917 , 42.828214 , 21.877590 , 1.516799 , 34.600881 , 29.137293 , 40.864251 , 22.340788 , 1.564803 , 39.312645 , 69.190366 , 23.460597 , 21.379528 , 219.323469
 280615165741 , 179.147587 , 0.137423 , 0.002724 , 183.445431 , 17.813110 , 0.750681 , 34.604487 , 29.078396 , 20.193336 , 20.805308 , 1.580737 , 34.436451 , 28.821616 , 42.484377 , 21.807210 , 0.766266 , 34.011208 , 28.424988 , 20.149694 , 21.650828 , 1.530379 , 33.861230 , 28.576993 , 40.032453 , 21.195853 , 1.569228 , 34.503523 , 28.825370 , 42.010827 , 22.849841 , 1.578041 , 34.280579 , 28.814697 , 41.668940 , 21.816836 , 1.635448 , 35.123710 , 29.539273 , 44.975078 , 22.513132, 1.604425 , 34.652652 , 29.221008 , 43.986566 , 20.910998 , 1.579528 , 34.395158 , 28.712914 , 42.286343 , 21.902114 , 1.498060 , 34.586263 , 29.085806 , 40.350965 , 22.253188 , 1.568962 , 39.187861 , 69.445157 , 23.379422 , 21.357468 , 216.049050
 280615165841 , 177.133324 , 0.083802 , 0.002539 , 181.440406 , 17.904663 , 0.741921 , 34.579643 , 29.102037 , 19.942309 , 20.941085 , 1.563488 , 34.412646 , 28.993325 , 41.938539 , 21.896309 , 0.759444 , 33.985839 , 28.306640 , 19.893830 , 21.828058 , 1.515846 , 33.835749 , 28.459452 , 39.530570 , 21.309960 , 1.555041 , 34.475275 , 28.844797 , 41.503381 , 22.983005 , 1.564244 , 34.253601 , 28.624969 , 41.178476 , 22.112381 , 1.619182 , 35.096620 , 29.305181 , 44.433716 , 22.688186, 1.589122 , 34.628182 , 29.122674 , 43.456246 , 21.083633 , 1.565014 , 34.367200 , 28.782268 , 41.764477 , 22.014382 , 1.483507 , 34.562244 , 29.168080 , 39.852951 , 22.424807 , 1.573020 , 39.066970 , 69.691002 , 23.350781 , 21.291380 , 213.625981
 280615165940 , 175.319436 , 0.089644 , 0.002429 , 179.625682 , 17.698669 , 0.733260 , 34.579614 , 29.205219 , 19.739680 , 20.718483 , 1.548743 , 34.413895 , 28.889339 , 41.513160 , 21.627175 , 0.749774 , 33.987554 , 28.498860 , 19.696387 , 21.440125 , 1.497612 , 33.838367 , 28.552661 , 39.125203 , 21.073572 , 1.537534 , 34.474176 , 28.845718 , 41.102996 , 22.763257 , 1.544968 , 34.250210 , 28.692322 , 40.737500 , 21.686090 , 1.599475 , 35.096758 , 29.682119 , 43.979626 , 22.437819, 1.570368 , 34.625837 , 29.132342 , 43.008728 , 20.822722 , 1.546251 , 34.364751 , 28.684124 , 41.336004 , 21.926589 , 1.465612 , 34.561801 , 29.158219 , 39.451321 , 22.127957 , 1.577181 , 38.943834 , 69.940422 , 23.293660 , 21.232298 , 209.172772
 280615170040 , 173.800928 , 0.096483 , 0.002579 , 177.819665 , 17.662048 , 0.727501 , 34.570199 , 29.190309 , 19.566602 , 20.677465 , 1.533662 , 34.399846 , 28.805399 , 41.123447 , 21.677142 , 0.743202 , 33.974181 , 28.629241 , 19.517791 , 21.484530 , 1.484544 , 33.824066 , 28.601400 , 38.778707 , 21.098290 , 1.523299 , 34.468682 , 29.007767 , 40.726207 , 22.183631 , 1.530503 , 34.243678 , 28.779641 , 40.392994 , 21.579336 , 1.586171 , 35.085818 , 29.616445 , 43.584102 , 22.460360, 1.557240 , 34.618292 , 29.127646 , 42.655935 , 20.738363 , 1.532779 , 34.359556 , 28.786223 , 40.982810 , 21.718837 , 1.452967 , 34.552400 , 28.925999 , 39.092634 , 22.116976 , 1.581379 , 38.820502 , 70.189249 , 23.258588 , 21.167723 , 206.487749
 280615170140 , 172.696860 , 0.101949 , 0.002748 , 176.402456 , 17.520142 , 0.721910 , 34.578836 , 29.070062 , 19.443646 , 20.588946 , 1.523589 , 34.403203 , 28.849095 , 40.894722 , 21.595492 , 0.738758 , 33.978865 , 28.586898 , 19.387956 , 21.218442 , 1.474870 , 33.829062 , 28.462896 , 38.530839 , 20.962029 , 1.512694 , 34.482851 , 28.933096 , 40.500593 , 22.323181 , 1.521811 , 34.254081 , 28.459716 , 40.145778 , 21.303962 , 1.574753 , 35.092535 , 29.362209 , 43.342855 , 22.202592, 1.549067 , 34.625299 , 29.096986 , 42.398026 , 20.613083 , 1.523309 , 34.371527 , 28.809679 , 40.737782 , 21.682946 , 1.443343 , 34.561317 , 29.087688 , 38.889405 , 21.846391 , 1.585542 , 38.699037 , 70.433355 , 23.155815 , 20.975258 , 203.606261
 280615170239 , 171.969845 , 0.134418 , 0.002551 , 175.701129 , 17.552185 , 0.719732 , 34.579164 , 29.116040 , 19.366705 , 20.500525 , 1.518133 , 34.404747 , 29.000383 , 40.709226 , 21.491205 , 0.735572 , 33.980192 , 28.579130 , 19.317530 , 21.129924 , 1.468596 , 33.830864 , 28.567635 , 38.379283 , 20.914578 , 1.507409 , 34.477563 , 28.817452 , 40.332398 , 22.459199 , 1.515599 , 34.251231 , 28.633066 , 39.983873 , 21.420438 , 1.569671 , 35.093722 , 29.473414 , 43.169675 , 22.206897, 1.540271 , 34.624504 , 29.122951 , 42.229416 , 20.518470 , 1.517240 , 34.367055 , 28.919412 , 40.564689 , 21.705148 , 1.438868 , 34.561269 , 29.004434 , 38.710840 , 21.985021 , 1.589813 , 38.575326 , 70.681019 , 23.053913 , 20.992945 , 201.707098
 280615170339 , 171.664919 , 0.123095 , 0.002834 , 175.081422 , 17.483521 , 0.717622 , 34.583292 , 29.099939 , 19.333587 , 20.523888 , 1.515316 , 34.405448 , 28.913590 , 40.720561 , 21.463343 , 0.734092 , 33.980628 , 28.676915 , 19.278027 , 21.310008 , 1.465815 , 33.831687 , 28.480714 , 38.320026 , 20.901808 , 1.505320 , 34.487573 , 28.936963 , 40.271433 , 22.103094 , 1.513279 , 34.258664 , 28.736027 , 39.919499 , 21.331243 , 1.565667 , 35.095671 , 29.468723 , 43.096626 , 22.202786, 1.537846 , 34.629018 , 29.190348 , 42.150362 , 20.462892 , 1.514409 , 34.375167 , 28.748971 , 40.499890 , 21.573338 , 1.435287 , 34.565609 , 29.131648 , 38.635669 , 21.743458 , 1.594120 , 38.451427 , 70.928103 , 23.053254 , 20.907332 , 201.576122
 280615170439 , 171.726307 , 0.189549 , 0.003743 , 175.109469 , 17.410278 , 0.718483 , 34.598113 , 29.201194 , 19.344773 , 20.310476 , 1.515972 , 34.418598 , 28.906757 , 40.666464 , 21.242918 , 0.734770 , 33.996618 , 28.645843 , 19.293030 , 21.133407 , 1.466695 , 33.847034 , 28.559474 , 38.340769 , 20.711808 , 1.505365 , 34.502864 , 28.721511 , 40.317123 , 22.145322 , 1.513471 , 34.275650 , 28.651560 , 39.964582 , 21.341884 , 1.565743 , 35.110356 , 29.488591 , 43.130804 , 22.072330, 1.538542 , 34.643763 , 29.131974 , 42.193593 , 20.297223 , 1.514493 , 34.390900 , 28.807563 , 40.544773 , 21.489367 , 1.435382 , 34.580618 , 29.076171 , 38.668510 , 21.630077 , 1.598391 , 38.329413 , 71.170509 , 22.977683 , 20.812100 , 201.379656
 280615170539 , 172.134736 , 0.248834 , 0.002988 , 175.823219 , 17.350769 , 0.720164 , 34.625041 , 29.173981 , 19.407961 , 20.057836 , 1.520289 , 34.445854 , 28.846918 , 40.911943 , 21.079474 , 0.736435 , 34.026328 , 28.471901 , 19.362860 , 20.936345 , 1.470118 , 33.876165 , 28.633967 , 38.475551 , 20.616373 , 1.508618 , 34.533312 , 28.920850 , 40.446253 , 21.796134 , 1.516479 , 34.303264 , 28.774120 , 40.092198 , 20.979346 , 1.571122 , 35.138850 , 29.491534 , 43.287236 , 21.892536, 1.541717 , 34.669438 , 29.282790 , 42.328409 , 20.119267 , 1.517704 , 34.420115 , 29.054624 , 40.681131 , 21.221103 , 1.438215 , 34.608356 , 29.015951 , 38.794406 , 21.504071 , 1.602772 , 38.205150 , 71.416456 , 22.740063 , 20.658835 , 200.397331
 280615170638 , 172.638300 , 0.088929 , 0.002504 , 176.423200 , 17.593384 , 0.721657 , 34.629382 , 29.247399 , 19.467912 , 20.321989 , 1.523071 , 34.448053 , 28.865163 , 40.930338 , 21.232228 , 0.738217 , 34.028100 , 28.565726 , 19.407328 , 21.132391 , 1.474470 , 33.877957 , 28.507067 , 38.573121 , 20.654827 , 1.513553 , 34.535461 , 28.875274 , 40.574529 , 22.058835 , 1.521551 , 34.308382 , 28.799791 , 40.221321 , 21.290563 , 1.575172 , 35.144640 , 29.640636 , 43.415253 , 21.762758, 1.548287 , 34.675649 , 29.090449 , 42.458057 , 20.169476 , 1.522029 , 34.422057 , 28.831846 , 40.804960 , 21.133262 , 1.443803 , 34.611069 , 29.194727 , 38.910535 , 21.454540 , 1.607192 , 38.080709 , 71.661838 , 22.740715 , 20.593408 , 202.034540
 280615170738 , 173.072400 , 0.094423 , 0.002497 , 176.807144 , 17.369080 , 0.723578 , 34.653575 , 29.214517 , 19.535024 , 20.057062 , 1.526797 , 34.469565 , 29.119535 , 41.125324 , 21.018817 , 0.740137 , 34.050786 , 28.654830 , 19.479066 , 20.694975 , 1.478393 , 33.900186 , 28.626480 , 38.716244 , 20.432903 , 1.516492 , 34.565698 , 28.923888 , 40.698981 , 21.702972 , 1.524484 , 34.334360 , 28.831811 , 40.342254 , 20.632577 , 1.579074 , 35.167074 , 29.614421 , 43.566684 , 21.670176, 1.549910 , 34.698774 , 29.332233 , 42.610725 , 19.987844 , 1.525697 , 34.448552 , 28.971565 , 40.942465 , 20.912063 , 1.445565 , 34.635547 , 29.199620 , 39.054186 , 21.354026 , 1.611649 , 37.956090 , 71.906657 , 22.604904 , 20.506856 , 204.850540
 280615170838 , 173.128015 , 0.088320 , 0.002552 , 177.170490 , 17.231750 , 0.724647 , 34.679059 , 28.771457 , 19.561836 , 19.836927 , 1.528351 , 34.494478 , 28.828749 , 41.113497 , 20.805695 , 0.740476 , 34.077045 , 28.585375 , 19.503497 , 20.560843 , 1.479766 , 33.926563 , 28.707337 , 38.760552 , 20.172475 , 1.516311 , 34.589744 , 29.102786 , 40.746358 , 21.397269 , 1.525296 , 34.358886 , 28.913702 , 40.388187 , 20.598137 , 1.579484 , 35.192394 , 29.156171 , 43.633863 , 21.451202, 1.552069 , 34.721696 , 29.104812 , 42.779648 , 19.814532 , 1.526165 , 34.472924 , 28.864683 , 40.988719 , 20.795441 , 1.445712 , 34.661847 , 28.707027 , 39.096524 , 21.281566 , 1.616145 , 37.831298 , 72.150919 , 22.426168 , 20.273204 , 203.475284
 280615170938 , 172.897579 , 0.097674 , 0.002791 , 177.096673 , 17.272949 , 0.724591 , 34.678987 , 29.178177 , 19.533804 , 19.928686 , 1.525355 , 34.493542 , 28.907283 , 41.068931 , 20.800520 , 0.741091 , 34.075496 , 28.588726 , 19.477102 , 20.603506 , 1.479892 , 33.925032 , 28.581410 , 38.707610 , 20.258091 , 1.517339 , 34.589790 , 28.905474 , 40.685302 , 21.528740 , 1.526960 , 34.359271 , 28.891711 , 40.334184 , 20.759792 , 1.580189 , 35.193991 , 29.546815 , 43.550821 , 21.451154, 1.551649 , 34.724424 , 29.064208 , 42.597630 , 19.813032 , 1.526551 , 34.471647 , 28.800021 , 40.922963 , 20.825527 , 1.447589 , 34.661859 , 29.245236 , 39.034001 , 21.278471 , 1.620605 , 37.708419 , 72.390570 , 22.319614 , 20.204210 , 205.636400
 280615171038 , 172.340563 , 0.114844 , 0.003156 , 176.708496 , 17.346191 , 0.720775 , 34.675147 , 29.309139 , 19.467838 , 19.878478 , 1.520075 , 34.495927 , 28.974630 , 40.948005 , 20.795151 , 0.737522 , 34.076107 , 28.688491 , 19.424311 , 20.604232 , 1.471737 , 33.925556 , 28.537913 , 38.590180 , 20.211945 , 1.508887 , 34.579557 , 29.045333 , 40.542331 , 21.616775 , 1.517117 , 34.351066 , 28.922259 , 40.188065 , 20.978040 , 1.572553 , 35.193722 , 29.582412 , 43.418586 , 21.362732, 1.544134 , 34.720818 , 29.107022 , 42.441738 , 19.903340 , 1.518866 , 34.462315 , 28.970645 , 40.774839 , 20.917335 , 1.440847 , 34.657287 , 29.048169 , 38.908884 , 21.147773 , 1.625179 , 37.583290 , 72.633738 , 22.354318 , 20.250706 , 206.291284
 280615171138 , 171.428131 , 0.119232 , 0.003233 , 175.960851 , 17.327881 , 0.717385 , 34.669249 , 29.273592 , 19.357543 , 19.837363 , 1.513248 , 34.492031 , 29.117658 , 40.705469 , 20.715484 , 0.733298 , 34.070846 , 28.642949 , 19.313050 , 20.517019 , 1.464023 , 33.918593 , 28.649839 , 38.377484 , 20.273086 , 1.500900 , 34.576337 , 28.886506 , 40.291594 , 21.391997 , 1.508399 , 34.345849 , 28.777340 , 39.950478 , 20.715291 , 1.562735 , 35.183964 , 29.672277 , 43.165643 , 21.495074, 1.535523 , 34.714708 , 29.193755 , 42.202016 , 19.818208 , 1.510602 , 34.458208 , 28.795789 , 40.534964 , 20.782671 , 1.432410 , 34.651698 , 29.104699 , 38.693690 , 21.279825 , 1.629792 , 37.457995 , 72.876362 , 22.382906 , 20.217120 , 206.356772
 280615171238 , 170.206485 , 0.102504 , 0.002971 , 174.791844 , 17.240906 , 0.711622 , 34.661109 , 29.224722 , 19.218815 , 19.838330 , 1.503865 , 34.483462 , 28.754269 , 40.417389 , 20.709341 , 0.728563 , 34.060559 , 28.594666 , 19.166772 , 20.473631 , 1.454702 , 33.911320 , 28.562319 , 38.069767 , 20.129522 , 1.490125 , 34.563812 , 28.829513 , 39.987268 , 21.401235 , 1.498861 , 34.336336 , 28.846717 , 39.650792 , 20.805115 , 1.552689 , 35.176653 , 29.523820 , 42.849519 , 21.408539, 1.525767 , 34.704110 , 29.255904 , 41.920808 , 19.769789 , 1.500616 , 34.447427 , 28.871582 , 40.247822 , 20.732946 , 1.422171 , 34.643611 , 29.165144 , 38.413725 , 21.170410 , 1.634446 , 37.332537 , 73.118446 , 22.315055 , 20.191357 , 205.767377
 280615171338 , 168.853207 , 0.108055 , 0.003273 , 173.739483 , 17.277527 , 0.706308 , 34.649977 , 29.252445 , 19.059694 , 19.838185 , 1.491416 , 34.466159 , 28.870418 , 40.070176 , 20.713598 , 0.722478 , 34.048086 , 28.529628 , 19.012806 , 20.560553 , 1.443253 , 33.898132 , 28.514554 , 37.777054 , 20.214896 , 1.478265 , 34.551255 , 28.945986 , 39.659279 , 21.042857 , 1.487058 , 34.323441 , 28.753233 , 39.320458 , 20.557022 , 1.540763 , 35.163306 , 29.647626 , 42.499510 , 21.454056, 1.512268 , 34.693759 , 29.061354 , 41.557680 , 19.789476 , 1.489182 , 34.434476 , 28.845459 , 39.899103 , 20.831380 , 1.411706 , 34.631207 , 29.307262 , 38.082225 , 21.166589 , 1.639140 , 37.206918 , 73.359993 , 22.284776 , 20.177373 , 204.261145
 280615171438 , 167.386056 , 0.111709 , 0.002821 , 172.010723 , 17.286682 , 0.699926 , 34.649370 , 29.317473 , 18.889280 , 19.689784 , 1.477053 , 34.465304 , 28.873121 , 39.716948 , 20.528918 , 0.716336 , 34.045884 , 28.745914 , 18.838468 , 20.344384 , 1.430230 , 33.896782 , 28.670727 , 37.437690 , 19.949099 , 1.465609 , 34.551541 , 28.920021 , 39.315042 , 21.264685 , 1.473794 , 34.323111 , 28.752589 , 38.973079 , 20.495349 , 1.527076 , 35.164985 , 29.583148 , 42.142039 , 21.276874, 1.498252 , 34.692047 , 29.330576 , 41.203100 , 19.670000 , 1.475554 , 34.435496 , 28.879768 , 39.564772 , 20.650474 , 1.400181 , 34.631302 , 29.167327 , 37.759699 , 21.059061 , 1.643875 , 37.081141 , 73.601009 , 22.158593 , 20.105378 , 201.117703
